MET file converted from FVCOM file2014_12Kmwrf.dat
KT = coef of heat exchange (watts/m2/C) (not used), TE = equil temp (C) (not used)
 IO = PAR (E/m2/day), FD=Fraction of day, and WS = wind speed (m/s)
    JDAY    KT      TE      IO      FD      WS  
2747.500  14.940  23.030  67.945   0.643   2.604
2748.500  14.940  23.030  45.410   0.639   3.258
2749.500  14.940  23.030  67.178   0.634   2.351
2750.500  14.940  23.030  69.946   0.630   2.288
2751.500  14.940  23.030  68.618   0.626   3.120
2752.500  14.940  23.030  68.854   0.622   2.870
2753.500  14.940  23.030  64.240   0.617   2.495
2754.500  14.940  23.030  41.271   0.613   4.295
2755.500  14.940  23.030  17.836   0.609   1.780
2756.500  14.940  23.030  68.084   0.605   2.543
2757.500  14.940  23.030  67.543   0.600   2.248
2758.500  14.940  23.030  23.652   0.596   5.742
2759.500  14.940  23.030  52.792   0.592   3.026
2760.500  14.940  23.030  66.451   0.588   2.552
2761.500  14.940  23.030  66.507   0.583   3.109
2762.500  14.940  23.030  66.130   0.583   4.783
2763.500  14.940  23.030  66.351   0.583   4.527
2764.500  14.940  23.030  65.869   0.583   3.877
2765.500  14.940  23.030  65.425   0.583   3.508
2766.500  14.940  23.030  65.382   0.583   4.111
2767.500  14.940  23.030  54.913   0.583   3.163
2768.500  14.940  23.030  64.064   0.583   3.175
2769.500  14.940  23.030  64.011   0.582   3.264
2770.500  14.940  23.030  64.644   0.582   3.599
2771.500  14.940  23.030  63.160   0.581   2.657
2772.500  14.940  23.030  45.235   0.580   2.473
2773.500  14.940  23.030  61.087   0.579   2.771
2774.500  14.940  23.030  61.068   0.578   2.835
2775.500  14.940  23.030  60.382   0.577   3.441
2776.500  14.940  23.030  62.069   0.578   4.798
2777.500  14.940  23.030  58.315   0.579   3.618
2778.500  14.940  23.030  50.125   0.580   2.738
2779.500  14.940  23.030  27.125   0.581   4.310
2780.500  14.940  23.030  46.361   0.582   2.171
2781.500  14.940  23.030  52.789   0.582   2.292
2782.500  14.940  23.030  56.384   0.583   2.208
2783.500  14.940  23.030  56.947   0.581   3.090
2784.500  14.940  23.030  57.178   0.578   3.997
2785.500  14.940  23.030  39.511   0.576   3.132
2786.500  14.940  23.030  54.819   0.573   3.354
2787.500  14.940  23.030  56.119   0.571   3.848
2788.500  14.940  23.030  55.122   0.568   2.451
2789.500  14.940  23.030  55.276   0.565   1.985
2790.500  14.940  23.030  54.634   0.560   3.068
2791.500  14.940  23.030  53.606   0.554   3.515
2792.500  14.940  23.030  52.506   0.548   2.685
2793.500  14.940  23.030  51.262   0.542   2.326
2794.500  14.940  23.030  47.453   0.536   2.162
2795.500  14.940  23.030  10.987   0.530   1.858
2796.500  14.940  23.030  15.826   0.524   2.849
2797.500  14.940  23.030  45.091   0.520   3.042
2798.500  14.940  23.030  31.472   0.517   2.465
2799.500  14.940  23.030  33.222   0.514   2.887
2800.500  14.940  23.030  50.529   0.510   2.432
2801.500  14.940  23.030  50.329   0.507   4.310
2802.500  14.940  23.030  49.940   0.503   4.632
2803.500  14.940  23.030  49.672   0.500   4.130
2804.500  14.940  23.030  48.996   0.500   2.223
2805.500  14.940  23.030  30.684   0.500   2.768
2806.500  14.940  23.030  41.852   0.500   2.510
2807.500  14.940  23.030  47.361   0.500   5.649
2808.500  14.940  23.030  48.206   0.500   3.729
2809.500  14.940  23.030  47.363   0.500   5.592
2810.500  14.940  23.030  46.432   0.500   4.160
2811.500  14.940  23.030  45.779   0.499   3.420
2812.500  14.940  23.030  44.956   0.498   2.005
2813.500  14.940  23.030  38.943   0.497   2.720
2814.500  14.940  23.030  28.716   0.497   2.004
2815.500  14.940  23.030   8.711   0.496   1.391
2816.500  14.940  23.030  26.892   0.495   2.712
2817.500  14.940  23.030  41.417   0.494   4.498
2818.500  14.940  23.030  40.386   0.494   4.171
2819.500  14.940  23.030  35.811   0.494   4.710
2820.500  14.940  23.030  19.842   0.494   4.550
2821.500  14.940  23.030  26.863   0.494   4.862
2822.500  14.940  23.030  36.319   0.494   3.905
2823.500  14.940  23.030  13.140   0.494   4.860
2824.500  14.940  23.030  37.830   0.494   3.892
2825.500  14.940  23.030  37.624   0.486   3.804
2826.500  14.940  23.030  24.011   0.479   3.826
2827.500  14.940  23.030  36.260   0.471   2.262
2828.500  14.940  23.030  32.168   0.463   3.218
2829.500  14.940  23.030  35.280   0.456   2.004
2830.500  14.940  23.030  31.339   0.448   1.632
2831.500  14.940  23.030  23.286   0.440   1.859
2832.500  14.940  23.030  33.247   0.437   2.381
2833.500  14.940  23.030  32.122   0.434   2.094
2834.500  14.940  23.030  31.997   0.430   3.212
2835.500  14.940  23.030  22.509   0.427   1.432
2836.500  14.940  23.030  23.098   0.423   1.953
2837.500  14.940  23.030  25.244   0.420   6.246
2838.500  14.940  23.030  29.868   0.417   2.640
2839.500  14.940  23.030  20.937   0.416   4.006
2840.500  14.940  23.030  10.368   0.415   7.186
2841.500  14.940  23.030  13.400   0.414   3.098
2842.500  14.940  23.030  18.752   0.413   6.055
2843.500  14.940  23.030  23.937   0.412   4.845
2844.500  14.940  23.030  10.033   0.412   6.318
2845.500  14.940  23.030  24.987   0.411   4.926
2846.500  14.940  23.030  25.717   0.409   5.282
2847.500  14.940  23.030  26.487   0.407   5.765
2848.500  14.940  23.030  20.111   0.406   8.824
2849.500  14.940  23.030   8.159   0.404   8.641
2850.500  14.940  23.030  19.320   0.402   7.761
2851.500  14.940  23.030  14.032   0.401   3.337
2852.500  14.940  23.030  10.108   0.399   4.706
2853.500  14.940  23.030  19.819   0.395   5.763
2854.500  14.940  23.030  16.935   0.392   5.495
2855.500  14.940  23.030   7.111   0.389   8.354
2856.500  14.940  23.030  23.261   0.385   5.521
2857.500  14.940  23.030   6.778   0.382   4.234
2858.500  14.940  23.030  18.623   0.378   2.697
2859.500  14.940  23.030  22.335   0.375   2.592
2860.500  14.940  23.030   8.711   0.373   6.138
2861.500  14.940  23.030   6.408   0.372   8.865
2862.500  14.940  23.030  12.627   0.370   4.343
2863.500  14.940  23.030   6.484   0.368   5.343
2864.500  14.940  23.030   7.503   0.366   9.464
2865.500  14.940  23.030  19.237   0.365   3.265
2866.500  14.940  23.030  17.831   0.363   3.328
2867.500  14.940  23.030  15.954   0.360   7.217
2868.500  14.940  23.030  19.741   0.356   4.922
2869.500  14.940  23.030  20.375   0.353   7.629
2870.500  14.940  23.030  20.327   0.349   9.096
2871.500  14.940  23.030  19.644   0.346   6.734
2872.500  14.940  23.030  19.192   0.343   3.924
2873.500  14.940  23.030  19.128   0.339   4.670
2874.500  14.940  23.030  18.237   0.335   3.739
2875.500  14.940  23.030  18.080   0.331   2.115
2876.500  14.940  23.030  14.879   0.327   3.713
2877.500  14.940  23.030  13.345   0.322   4.446
2878.500  14.940  23.030   8.788   0.318   5.549
2879.500  14.940  23.030   1.695   0.314   7.217
2880.500  14.940  23.030  15.954   0.310   3.429
2881.500  14.940  23.030  15.020   0.311   5.776
2882.500  14.940  23.030   3.024   0.313   8.024
2883.500  14.940  23.030   1.867   0.315   4.619
2884.500  14.940  23.030   1.196   0.316  10.234
2885.500  14.940  23.030   5.127   0.318   9.653
2886.500  14.940  23.030   4.585   0.320   6.450
2887.500  14.940  23.030  15.914   0.321   8.838
2888.500  14.940  23.030  15.708   0.321   4.363
2889.500  14.940  23.030  15.282   0.320   2.697
2890.500  14.940  23.030  14.832   0.319   5.528
2891.500  14.940  23.030  14.072   0.318   3.945
2892.500  14.940  23.030   8.701   0.317   2.678
2893.500  14.940  23.030   2.803   0.316   3.088
2894.500  14.940  23.030   8.063   0.315   6.749
2895.500  14.940  23.030   8.934   0.317   3.889
2896.500  14.940  23.030   6.543   0.319   7.200
2897.500  14.940  23.030   9.303   0.321  10.845
2898.500  14.940  23.030   2.198   0.322  11.428
2899.500  14.940  23.030   3.775   0.324   8.281
2900.500  14.940  23.030  11.981   0.326   5.497
2901.500  14.940  23.030  12.023   0.327   3.437
2902.500  14.940  23.030  13.601   0.327   5.269
2903.500  14.940  23.030   4.814   0.326   6.036
2904.500  14.940  23.030   3.082   0.325   3.476
2905.500  14.940  23.030   6.563   0.324   2.947
2906.500  14.940  23.030   4.083   0.323   7.284
2907.500  14.940  23.030   3.698   0.322   8.326
2908.500  14.940  23.030   1.912   0.321   9.804
2909.500  14.940  23.030  11.291   0.323   5.853
2910.500  14.940  23.030  11.398   0.325   1.808
2911.500  14.940  23.030   2.151   0.327   6.435
2912.500  14.940  23.030  10.404   0.328   4.255
2913.500  14.940  23.030  11.742   0.330   3.020
2914.500  14.940  23.030   9.045   0.332   2.869
2915.500  14.940  23.030   5.235   0.333   4.692
2916.500  14.940  23.030  11.770   0.333   6.335
2917.500  14.940  23.030  14.235   0.333   6.127
2918.500  14.940  23.030  14.375   0.333   3.603
2919.500  14.940  23.030  13.949   0.333   3.460
2920.000  14.940  23.030   7.904   0.327   1.510
2920.500  14.940  23.030   7.904   0.327   1.510
2921.500  14.940  23.030   3.579   0.327   7.986
2922.500  14.940  23.030  13.182   0.327   4.903
2923.500  14.940  23.030  14.622   0.327   3.111
2924.500  14.940  23.030  14.526   0.326   3.875
2925.500  14.940  23.030  10.279   0.324   5.775
2926.500  14.940  23.030   2.936   0.322   7.733
2927.500  14.940  23.030   3.913   0.321   7.857
2928.500  14.940  23.030   5.191   0.319   7.177
2929.500  14.940  23.030   3.160   0.317   8.835
2930.500  14.940  23.030   6.494   0.315  12.387
2931.500  14.940  23.030   5.220   0.318   6.436
2932.500  14.940  23.030   8.795   0.321   5.465
2933.500  14.940  23.030   9.770   0.323   3.326
2934.500  14.940  23.030  15.397   0.326   2.838
2935.500  14.940  23.030  15.130   0.328   4.353
2936.500  14.940  23.030  16.472   0.331   3.776
2937.500  14.940  23.030  16.265   0.333   5.181
2938.500  14.940  23.030  15.099   0.333   3.855
2939.500  14.940  23.030  17.176   0.333   2.338
2940.500  14.940  23.030  13.059   0.333   5.662
2941.500  14.940  23.030  13.646   0.333   3.535
2942.500  14.940  23.030  17.910   0.333   4.685
2943.500  14.940  23.030  17.848   0.333   2.425
2944.500  14.940  23.030  19.006   0.333   3.152
2945.500  14.940  23.030  18.422   0.338   2.928
2946.500  14.940  23.030   8.741   0.344   3.727
2947.500  14.940  23.030   4.519   0.349   3.897
2948.500  14.940  23.030   3.970   0.354   6.698
2949.500  14.940  23.030   7.670   0.359   3.715
2950.500  14.940  23.030  20.627   0.364   5.304
2951.500  14.940  23.030  16.340   0.369   2.610
2952.500  14.940  23.030  21.484   0.373   5.193
2953.500  14.940  23.030  21.496   0.378   6.479
2954.500  14.940  23.030  22.947   0.382   7.015
2955.500  14.940  23.030  24.116   0.386   8.235
2956.500  14.940  23.030  24.168   0.390   6.667
2957.500  14.940  23.030  23.030   0.395   3.442
2958.500  14.940  23.030  23.373   0.399   4.338
2959.500  14.940  23.030  20.545   0.400   4.000
2960.500  14.940  23.030  12.887   0.401   8.297
2961.500  14.940  23.030  12.762   0.401   7.866
2962.500  14.940  23.030  20.261   0.402   7.427
2963.500  14.940  23.030  25.405   0.403   7.690
2964.500  14.940  23.030  24.970   0.404   7.516
2965.500  14.940  23.030   7.947   0.405   7.484
2966.500  14.940  23.030   6.320   0.406  11.337
2967.500  14.940  23.030  15.540   0.408   6.542
2968.500  14.940  23.030   7.622   0.410   7.993
2969.500  14.940  23.030  24.273   0.412   5.373
2970.500  14.940  23.030  10.933   0.413   4.699
2971.500  14.940  23.030  24.082   0.415   3.261
2972.500  14.940  23.030  10.080   0.417   4.042
2973.500  14.940  23.030   4.572   0.416   3.881
2974.500  14.940  23.030   6.859   0.415   3.586
2975.500  14.940  23.030  28.020   0.414   4.126
2976.500  14.940  23.030  27.596   0.413   3.086
2977.500  14.940  23.030  16.046   0.412   2.570
2978.500  14.940  23.030  29.111   0.412   4.940
2979.500  14.940  23.030  10.391   0.411   7.512
2980.500  14.940  23.030   8.894   0.413   5.803
2981.500  14.940  23.030  21.221   0.416   5.258
2982.500  14.940  23.030  15.460   0.418   3.507
2983.500  14.940  23.030  27.038   0.421   7.857
2984.500  14.940  23.030   9.858   0.423   9.925
2985.500  14.940  23.030  35.299   0.426   5.817
2986.500  14.940  23.030   9.908   0.429   7.935
2987.500  14.940  23.030  31.183   0.435   2.922
2988.500  14.940  23.030  33.428   0.442   4.959
2989.500  14.940  23.030  38.047   0.449   2.246
2990.500  14.940  23.030  38.912   0.456   2.697
2991.500  14.940  23.030  28.376   0.463   3.693
2992.500  14.940  23.030  39.086   0.469   5.312
2993.500  14.940  23.030  12.410   0.476   8.002
2994.500  14.940  23.030   7.923   0.480   3.474
2995.500  14.940  23.030  42.018   0.483   6.251
2996.500  14.940  23.030  35.292   0.486   5.455
2997.500  14.940  23.030  35.447   0.490   6.055
2998.500  14.940  23.030  41.316   0.493   2.880
2999.500  14.940  23.030  38.933   0.497   3.482
3000.500  14.940  23.030  29.498   0.500   2.805
3001.500  14.940  23.030  44.988   0.500   3.162
3002.500  14.940  23.030  34.920   0.500   3.991
3003.500  14.940  23.030  24.830   0.500   7.494
3004.500  14.940  23.030  29.195   0.500   4.715
3005.500  14.940  23.030  44.411   0.500   3.247
3006.500  14.940  23.030  19.295   0.500   6.102
3007.500  14.940  23.030  33.912   0.500   8.411
3008.500  14.940  23.030  40.031   0.500   6.103
3009.500  14.940  23.030  45.851   0.500   2.912
3010.500  14.940  23.030  47.893   0.500   4.597
3011.500  14.940  23.030  46.149   0.500   3.564
3012.500  14.940  23.030  24.107   0.500   7.369
3013.500  14.940  23.030  43.910   0.500   5.092
3014.500  14.940  23.030  22.655   0.500   4.779
3015.500  14.940  23.030  50.725   0.504   3.915
3016.500  14.940  23.030  49.406   0.509   5.149
3017.500  14.940  23.030  27.592   0.513   4.917
3018.500  14.940  23.030  48.586   0.517   3.635
3019.500  14.940  23.030  50.232   0.521   2.649
3020.500  14.940  23.030  47.485   0.526   2.710
3021.500  14.940  23.030  49.141   0.530   4.492
3022.500  14.940  23.030  56.283   0.533   2.528
3023.500  14.940  23.030  49.524   0.537   4.848
3024.500  14.940  23.030  45.057   0.540   5.600
3025.500  14.940  23.030  23.022   0.543   7.527
3026.500  14.940  23.030  24.633   0.547   6.783
3027.500  14.940  23.030  57.593   0.550   3.062
3028.500  14.940  23.030  33.676   0.554   7.586
3029.500  14.940  23.030  40.518   0.558   4.910
3030.500  14.940  23.030  50.082   0.562   4.687
3031.500  14.940  23.030  53.071   0.566   4.728
3032.500  14.940  23.030  54.967   0.571   6.811
3033.500  14.940  23.030  58.471   0.575   8.229
3034.500  14.940  23.030  61.271   0.579   4.131
3035.500  14.940  23.030  59.223   0.583   5.330
3036.500  14.940  23.030  44.805   0.582   5.450
3037.500  14.940  23.030  60.575   0.582   3.089
3038.500  14.940  23.030  50.469   0.581   3.178
3039.500  14.940  23.030  62.006   0.580   3.254
3040.500  14.940  23.030  55.572   0.579   3.150
3041.500  14.940  23.030  42.911   0.578   4.923
3042.500  14.940  23.030  43.648   0.577   6.301
3043.500  14.940  23.030  36.336   0.578   7.963
3044.500  14.940  23.030  60.397   0.579   3.411
3045.500  14.940  23.030  64.607   0.580   3.063
3046.500  14.940  23.030  64.469   0.581   3.055
3047.500  14.940  23.030  25.560   0.582   5.308
3048.500  14.940  23.030  51.330   0.582   5.336
3049.500  14.940  23.030  58.652   0.583   2.999
3050.500  14.940  23.030  66.573   0.583   2.844
3051.500  14.940  23.030  66.674   0.583   2.611
3052.500  14.940  23.030  66.686   0.583   3.085
3053.500  14.940  23.030  65.747   0.583   3.715
3054.500  14.940  23.030  46.427   0.583   4.124
3055.500  14.940  23.030  53.085   0.583   4.911
3056.500  14.940  23.030  61.927   0.583   1.791
3057.500  14.940  23.030  66.244   0.587   1.921
3058.500  14.940  23.030  68.340   0.590   3.486
3059.500  14.940  23.030  68.321   0.594   3.380
3060.500  14.940  23.030  66.352   0.597   2.372
3061.500  14.940  23.030  53.112   0.600   1.945
3062.500  14.940  23.030  43.963   0.604   3.659
3063.500  14.940  23.030  49.160   0.607   2.785
3064.500  14.940  23.030  53.453   0.613   1.991
3065.500  14.940  23.030  68.876   0.619   2.019
3066.500  14.940  23.030  67.567   0.625   2.442
3067.500  14.940  23.030  57.871   0.631   3.385
3068.500  14.940  23.030  63.312   0.637   3.545
3069.500  14.940  23.030  71.684   0.643   5.080
3070.500  14.940  23.030  70.809   0.649   2.849
3071.500  14.940  23.030  71.152   0.651   3.393
3072.500  14.940  23.030  71.620   0.654   3.290
3073.500  14.940  23.030  71.229   0.656   3.888
3074.500  14.940  23.030  71.633   0.659   2.808
3075.500  14.940  23.030  72.957   0.662   3.302
3076.500  14.940  23.030  72.872   0.664   4.157
3077.500  14.940  23.030  67.647   0.667   2.562
3078.500  14.940  23.030  58.495   0.662   2.525
3079.500  14.940  23.030  72.949   0.656   3.872
3080.500  14.940  23.030  71.687   0.651   3.007
3081.500  14.940  23.030  59.338   0.646   2.821
3082.500  14.940  23.030  40.500   0.641   3.388
3083.500  14.940  23.030  28.103   0.636   4.370
3084.500  14.940  23.030  47.480   0.631   3.209
3085.500  14.940  23.030  44.485   0.635   3.221
3086.500  14.940  23.030  71.612   0.639   2.172
3087.500  14.940  23.030  72.353   0.644   3.253
3088.500  14.940  23.030  67.555   0.648   3.011
3089.500  14.940  23.030  67.814   0.652   3.855
3090.500  14.940  23.030  49.967   0.656   3.133
3091.500  14.940  23.030  73.087   0.661   3.625
3092.500  14.940  23.030  68.030   0.661   3.434
3093.500  14.940  23.030  63.337   0.661   2.544
3094.500  14.940  23.030  70.387   0.661   2.592
3095.500  14.940  23.030  57.604   0.661   3.320
3096.500  14.940  23.030  62.505   0.661   3.362
3097.500  14.940  23.030  48.721   0.661   5.558
3098.500  14.940  23.030  69.063   0.661   5.872
3099.500  14.940  23.030  44.205   0.661   3.376
3100.500  14.940  23.030  72.106   0.661   4.449
3101.500  14.940  23.030  68.365   0.661   4.643
3102.500  14.940  23.030  63.069   0.661   3.075
3103.500  14.940  23.030  48.977   0.661   2.316
3104.500  14.940  23.030  49.972   0.661   2.558
3105.500  14.940  23.030  59.201   0.661   2.376
3106.500  14.940  23.030  69.060   0.658   2.746
3107.500  14.940  23.030  66.681   0.656   4.141
3108.500  14.940  23.030  71.136   0.653   4.209
3109.500  14.940  23.030  70.870   0.651   3.077
3110.500  14.940  23.030  71.469   0.648   2.625
3111.500  14.940  23.030  71.255   0.645   3.360
3112.500  14.940  23.030  67.945   0.643   2.604
3113.500  14.940  23.030  45.410   0.639   3.258
3114.500  14.940  23.030  67.178   0.634   2.351
3115.500  14.940  23.030  69.946   0.630   2.288
3116.500  14.940  23.030  68.618   0.626   3.120
3117.500  14.940  23.030  68.854   0.622   2.870
3118.500  14.940  23.030  64.240   0.617   2.495
3119.500  14.940  23.030  41.271   0.613   4.295
3120.500  14.940  23.030  17.836   0.609   1.780
3121.500  14.940  23.030  68.084   0.605   2.543
3122.500  14.940  23.030  67.543   0.600   2.248
3123.500  14.940  23.030  23.652   0.596   5.742
3124.500  14.940  23.030  52.792   0.592   3.026
3125.500  14.940  23.030  66.451   0.588   2.552
3126.500  14.940  23.030  66.507   0.583   3.109
3127.500  14.940  23.030  66.130   0.583   4.783
3128.500  14.940  23.030  66.351   0.583   4.527
3129.500  14.940  23.030  65.869   0.583   3.877
3130.500  14.940  23.030  65.425   0.583   3.508
3131.500  14.940  23.030  65.382   0.583   4.111
3132.500  14.940  23.030  54.913   0.583   3.163
3133.500  14.940  23.030  64.064   0.583   3.175
3134.500  14.940  23.030  64.011   0.582   3.264
3135.500  14.940  23.030  64.644   0.582   3.599
3136.500  14.940  23.030  63.160   0.581   2.657
3137.500  14.940  23.030  45.235   0.580   2.473
3138.500  14.940  23.030  61.087   0.579   2.771
3139.500  14.940  23.030  61.068   0.578   2.835
3140.500  14.940  23.030  60.382   0.577   3.441
3141.500  14.940  23.030  62.069   0.578   4.798
3142.500  14.940  23.030  58.315   0.579   3.618
3143.500  14.940  23.030  50.125   0.580   2.738
3144.500  14.940  23.030  27.125   0.581   4.310
3145.500  14.940  23.030  46.361   0.582   2.171
3146.500  14.940  23.030  52.789   0.582   2.292
3147.500  14.940  23.030  56.384   0.583   2.208
3148.500  14.940  23.030  56.947   0.581   3.090
3149.500  14.940  23.030  57.178   0.578   3.997
3150.500  14.940  23.030  39.511   0.576   3.132
3151.500  14.940  23.030  54.819   0.573   3.354
3152.500  14.940  23.030  56.119   0.571   3.848
3153.500  14.940  23.030  55.122   0.568   2.451
3154.500  14.940  23.030  55.276   0.565   1.985
3155.500  14.940  23.030  54.634   0.560   3.068
3156.500  14.940  23.030  53.606   0.554   3.515
3157.500  14.940  23.030  52.506   0.548   2.685
3158.500  14.940  23.030  51.262   0.542   2.326
3159.500  14.940  23.030  47.453   0.536   2.162
3160.500  14.940  23.030  10.987   0.530   1.858
3161.500  14.940  23.030  15.826   0.524   2.849
3162.500  14.940  23.030  45.091   0.520   3.042
3163.500  14.940  23.030  31.472   0.517   2.465
3164.500  14.940  23.030  33.222   0.514   2.887
3165.500  14.940  23.030  50.529   0.510   2.432
3166.500  14.940  23.030  50.329   0.507   4.310
3167.500  14.940  23.030  49.940   0.503   4.632
3168.500  14.940  23.030  49.672   0.500   4.130
3169.500  14.940  23.030  48.996   0.500   2.223
3170.500  14.940  23.030  30.684   0.500   2.768
3171.500  14.940  23.030  41.852   0.500   2.510
3172.500  14.940  23.030  47.361   0.500   5.649
3173.500  14.940  23.030  48.206   0.500   3.729
3174.500  14.940  23.030  47.363   0.500   5.592
3175.500  14.940  23.030  46.432   0.500   4.160
3176.500  14.940  23.030  45.779   0.499   3.420
3177.500  14.940  23.030  44.956   0.498   2.005
3178.500  14.940  23.030  38.943   0.497   2.720
3179.500  14.940  23.030  28.716   0.497   2.004
3180.500  14.940  23.030   8.711   0.496   1.391
3181.500  14.940  23.030  26.892   0.495   2.712
3182.500  14.940  23.030  41.417   0.494   4.498
3183.500  14.940  23.030  40.386   0.494   4.171
3184.500  14.940  23.030  35.811   0.494   4.710
3185.500  14.940  23.030  19.842   0.494   4.550
3186.500  14.940  23.030  26.863   0.494   4.862
3187.500  14.940  23.030  36.319   0.494   3.905
3188.500  14.940  23.030  13.140   0.494   4.860
3189.500  14.940  23.030  37.830   0.494   3.892
3190.500  14.940  23.030  37.624   0.486   3.804
3191.500  14.940  23.030  24.011   0.479   3.826
3192.500  14.940  23.030  36.260   0.471   2.262
3193.500  14.940  23.030  32.168   0.463   3.218
3194.500  14.940  23.030  35.280   0.456   2.004
3195.500  14.940  23.030  31.339   0.448   1.632
3196.500  14.940  23.030  23.286   0.440   1.859
3197.500  14.940  23.030  33.247   0.437   2.381
3198.500  14.940  23.030  32.122   0.434   2.094
3199.500  14.940  23.030  31.997   0.430   3.212
3200.500  14.940  23.030  22.509   0.427   1.432
3201.500  14.940  23.030  23.098   0.423   1.953
3202.500  14.940  23.030  25.244   0.420   6.246
3203.500  14.940  23.030  29.868   0.417   2.640
3204.500  14.940  23.030  20.937   0.416   4.006
3205.500  14.940  23.030  10.368   0.415   7.186
3206.500  14.940  23.030  13.400   0.414   3.098
3207.500  14.940  23.030  18.752   0.413   6.055
3208.500  14.940  23.030  23.937   0.412   4.845
3209.500  14.940  23.030  10.033   0.412   6.318
3210.500  14.940  23.030  24.987   0.411   4.926
3211.500  14.940  23.030  25.717   0.409   5.282
3212.500  14.940  23.030  26.487   0.407   5.765
3213.500  14.940  23.030  20.111   0.406   8.824
3214.500  14.940  23.030   8.159   0.404   8.641
3215.500  14.940  23.030  19.320   0.402   7.761
3216.500  14.940  23.030  14.032   0.401   3.337
3217.500  14.940  23.030  10.108   0.399   4.706
3218.500  14.940  23.030  19.819   0.395   5.763
3219.500  14.940  23.030  16.935   0.392   5.495
3220.500  14.940  23.030   7.111   0.389   8.354
3221.500  14.940  23.030  23.261   0.385   5.521
3222.500  14.940  23.030   6.778   0.382   4.234
3223.500  14.940  23.030  18.623   0.378   2.697
3224.500  14.940  23.030  22.335   0.375   2.592
3225.500  14.940  23.030   8.711   0.373   6.138
3226.500  14.940  23.030   6.408   0.372   8.865
3227.500  14.940  23.030  12.627   0.370   4.343
3228.500  14.940  23.030   6.484   0.368   5.343
3229.500  14.940  23.030   7.503   0.366   9.464
3230.500  14.940  23.030  19.237   0.365   3.265
3231.500  14.940  23.030  17.831   0.363   3.328
3232.500  14.940  23.030  15.954   0.360   7.217
3233.500  14.940  23.030  19.741   0.356   4.922
3234.500  14.940  23.030  20.375   0.353   7.629
3235.500  14.940  23.030  20.327   0.349   9.096
3236.500  14.940  23.030  19.644   0.346   6.734
3237.500  14.940  23.030  19.192   0.343   3.924
3238.500  14.940  23.030  19.128   0.339   4.670
3239.500  14.940  23.030  18.237   0.335   3.739
3240.500  14.940  23.030  18.080   0.331   2.115
3241.500  14.940  23.030  14.879   0.327   3.713
3242.500  14.940  23.030  13.345   0.322   4.446
3243.500  14.940  23.030   8.788   0.318   5.549
3244.500  14.940  23.030   1.695   0.314   7.217
3245.500  14.940  23.030  15.954   0.310   3.429
3246.500  14.940  23.030  15.020   0.311   5.776
3247.500  14.940  23.030   3.024   0.313   8.024
3248.500  14.940  23.030   1.867   0.315   4.619
3249.500  14.940  23.030   1.196   0.316  10.234
3250.500  14.940  23.030   5.127   0.318   9.653
3251.500  14.940  23.030   4.585   0.320   6.450
3252.500  14.940  23.030  15.914   0.321   8.838
3253.500  14.940  23.030  15.708   0.321   4.363
3254.500  14.940  23.030  15.282   0.320   2.697
3255.500  14.940  23.030  14.832   0.319   5.528
3256.500  14.940  23.030  14.072   0.318   3.945
3257.500  14.940  23.030   8.701   0.317   2.678
3258.500  14.940  23.030   2.803   0.316   3.088
3259.500  14.940  23.030   8.063   0.315   6.749
3260.500  14.940  23.030   8.934   0.317   3.889
3261.500  14.940  23.030   6.543   0.319   7.200
3262.500  14.940  23.030   9.303   0.321  10.845
3263.500  14.940  23.030   2.198   0.322  11.428
3264.500  14.940  23.030   3.775   0.324   8.281
3265.500  14.940  23.030  11.981   0.326   5.497
3266.500  14.940  23.030  12.023   0.327   3.437
3267.500  14.940  23.030  13.601   0.327   5.269
3268.500  14.940  23.030   4.814   0.326   6.036
3269.500  14.940  23.030   3.082   0.325   3.476
3270.500  14.940  23.030   6.563   0.324   2.947
3271.500  14.940  23.030   4.083   0.323   7.284
3272.500  14.940  23.030   3.698   0.322   8.326
3273.500  14.940  23.030   1.912   0.321   9.804
3274.500  14.940  23.030  11.291   0.323   5.853
3275.500  14.940  23.030  11.398   0.325   1.808
3276.500  14.940  23.030   2.151   0.327   6.435
3277.500  14.940  23.030  10.404   0.328   4.255
3278.500  14.940  23.030  11.742   0.330   3.020
3279.500  14.940  23.030   9.045   0.332   2.869
3280.500  14.940  23.030   5.235   0.333   4.692
3281.500  14.940  23.030  11.770   0.333   6.335
3282.500  14.940  23.030  14.235   0.333   6.127
3283.500  14.940  23.030  14.375   0.333   3.603
3284.500  14.940  23.030  13.949   0.333   3.460
3285.000  14.940  23.030   7.904   0.327   1.510
3285.500  14.940  23.030   7.904   0.327   1.510
3286.500  14.940  23.030   3.579   0.327   7.986
3287.500  14.940  23.030  13.182   0.327   4.903
3288.500  14.940  23.030  14.622   0.327   3.111
3289.500  14.940  23.030  14.526   0.326   3.875
3290.500  14.940  23.030  10.279   0.324   5.775
3291.500  14.940  23.030   2.936   0.322   7.733
3292.500  14.940  23.030   3.913   0.321   7.857
3293.500  14.940  23.030   5.191   0.319   7.177
3294.500  14.940  23.030   3.160   0.317   8.835
3295.500  14.940  23.030   6.494   0.315  12.387
3296.500  14.940  23.030   5.220   0.318   6.436
3297.500  14.940  23.030   8.795   0.321   5.465
3298.500  14.940  23.030   9.770   0.323   3.326
